page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,11.874573000568489
1,id-0-1-9,9,9,True,13.44923399938125
1,id-0-2-4,4,4,True,13.209859000198776
1,id-0-3-3,3,4,False,13.213399999585818
1,id-0-4-2,2,2,True,11.33665999986988
1,id-0-5-4,4,4,True,12.235563000103866
1,id-0-6-8,8,3,False,13.578380999206274
1,id-1-0-7,7,7,True,11.073130999648129
1,id-1-1-0,0,7,False,13.812637000228278
1,id-1-2-1,1,1,True,12.019839999993565
1,id-1-3-3,3,7,False,11.494654999296472
1,id-1-4-4,4,3,False,14.622618999965198
1,id-2-0-7,7,7,True,14.260919000662398
1,id-2-1-6,6,5,False,14.382389000274998
1,id-2-2-2,2,2,True,13.920780999796989
1,id-2-3-5,5,5,True,14.148872000077972
1,id-2-4-8,8,2,False,14.754503000403929
1,id-3-0-0,0,0,True,11.121338000521064
1,id-3-1-8,8,8,True,12.52898999973695
1,id-3-2-6,6,4,False,13.928444999692147
1,id-3-3-6,6,6,True,16.090329999315145
1,id-3-4-4,4,4,True,15.091072000359418
1,id-3-5-3,3,3,True,14.67424300062703
1,id-4-0-2,2,3,False,13.912294999499863
1,id-4-1-9,9,5,False,14.109813999311882
1,id-4-2-4,4,6,False,14.929967000171018
1,id-5-0-5,5,5,True,11.989464999714983
1,id-5-1-1,1,1,True,12.057019000167202
1,id-6-0-6,6,6,True,14.600921000237577
1,id-7-0-1,1,1,True,14.092577999690548
1,id-7-1-1,1,1,True,14.197737000358757
1,id-8-0-0,0,0,True,14.768958999411552
1,id-8-1-7,7,3,False,14.651009999397502
1,id-8-2-7,7,7,True,15.38279499982309
1,id-9-0-5,5,5,True,14.756736999515851
1,id-9-1-6,6,6,True,13.022596999689995
1,id-9-2-3,3,5,False,15.419436000229325
1,id-9-3-7,7,7,True,13.352762999602419
1,id-9-4-8,8,2,False,15.441016000295349
1,id-10-0-8,8,8,True,16.70088399987435
1,id-10-1-1,1,3,False,11.561938000340888
1,id-10-2-7,7,7,True,14.115474999925937
1,id-10-3-2,2,2,True,14.80082299985952
1,id-10-4-3,3,3,True,14.706351000313589
1,id-10-5-0,0,0,True,14.711992000229657
1,id-10-6-4,4,4,True,14.82381100049679
1,id-11-0-8,8,7,False,15.88102300047467
1,id-11-1-8,8,0,False,16.432475999863527
1,id-11-2-7,7,7,True,14.808331000494945
1,id-11-3-2,2,2,True,13.82185600050434
1,id-11-4-3,3,3,True,15.17097800024203
1,id-11-5-3,3,3,True,14.920161999725678
1,id-11-6-7,7,7,True,13.292225999975926
1,id-11-7-0,0,0,True,14.831120000053488
1,id-12-0-4,4,5,False,11.064651999731723
1,id-12-1-8,8,6,False,14.42337300068175
1,id-12-2-5,5,4,False,14.59550199979276
1,id-12-3-0,0,5,False,15.394275999824458
1,id-12-4-5,5,5,True,16.092306000246026
1,id-12-5-4,4,5,False,14.131078999525926
1,id-12-6-7,7,7,True,14.413431000320998
1,id-13-0-7,7,7,True,14.872609000121884
1,id-13-1-1,1,1,True,13.965930999802367
1,id-13-2-3,3,3,True,14.337828999487101
1,id-13-3-6,6,6,True,13.874602000214509
1,id-13-4-3,3,5,False,13.114569999743253
1,id-14-0-2,2,2,True,13.935183000285178
1,id-14-1-5,5,5,True,15.935729999910109
1,id-14-2-4,4,0,False,16.155457000422757
1,id-14-3-2,2,3,False,17.71358699988923
1,id-14-4-2,2,0,False,14.085515000260784
1,id-14-5-0,0,0,True,14.30946800064703
1,id-14-6-7,7,2,False,14.817074999882607
1,id-15-0-6,6,6,True,14.224149000256148
1,id-16-0-3,3,3,True,14.903608999702556
1,id-16-1-6,6,6,True,21.60163600001397
1,id-16-2-9,9,9,True,21.373316999415692
1,id-16-3-1,1,1,True,22.54769200044393
1,id-17-0-7,7,7,True,20.49533299941686
1,id-17-1-2,2,2,True,22.831615000541206
1,id-17-2-1,1,1,True,20.243443000254047
1,id-17-3-2,2,2,True,19.038108000131615
1,id-18-0-6,6,6,True,23.717521999969904
1,id-18-1-3,3,3,True,21.47451699966041
1,id-18-2-7,7,7,True,21.77352799935761
1,id-19-0-3,3,3,True,21.520498999962
1,id-19-1-1,1,1,True,16.91783000023861
1,id-19-2-3,3,3,True,16.193696999835083
1,id-19-3-4,4,4,True,17.06140799979039
1,id-19-4-7,7,3,False,14.808568000262312
1,id-19-5-8,8,3,False,15.225632000692713
1,id-19-6-8,8,8,True,14.945424999496026
1,id-19-7-5,5,3,False,14.862664999782282
1,id-20-0-3,3,0,False,14.305734999652486
1,id-20-1-7,7,7,True,14.699447000566579
1,id-20-2-5,5,5,True,13.669208999999682
1,id-20-3-3,3,3,True,14.872357999593078
1,id-20-4-0,0,7,False,15.179422000073828
1,id-20-5-2,2,2,True,15.471079000235477
1,id-20-6-7,7,2,False,17.81874200059974
1,id-20-7-6,6,4,False,19.318970999847807
1,id-21-0-2,2,2,True,24.889758999961487
1,id-21-1-6,6,6,True,23.53227500043431
1,id-21-2-3,3,3,True,23.574200999973982
1,id-21-3-7,7,7,True,18.804954999723122
1,id-21-4-3,3,3,True,17.163333000098646
1,id-21-5-8,8,8,True,19.590865000282065
1,id-22-0-7,7,7,True,19.24313300060021
1,id-22-1-2,2,2,True,27.09734300060518
1,id-22-2-7,7,7,True,23.047108000355365
1,id-22-3-5,5,5,True,21.974224000587128
1,id-22-4-4,4,4,True,15.484345000004396
1,id-22-5-3,3,3,True,14.410816000236082
1,id-22-6-6,6,6,True,13.722751999921456
1,id-23-0-6,6,6,True,13.289000999975542
1,id-23-1-0,0,0,True,12.589121000019077
1,id-23-2-4,4,0,False,14.089619000515086
1,id-23-3-9,9,1,False,12.438839999958873
1,id-23-4-0,0,0,True,14.409987999897567
1,id-23-5-0,0,0,True,14.906485000210523
1,id-23-6-1,1,1,True,13.626815999487008
1,id-24-0-9,9,9,True,14.528777999657905
1,id-24-1-2,2,2,True,14.662737999969977
1,id-24-2-6,6,6,True,12.514183999883244
1,id-24-3-1,1,1,True,11.93268499991973
1,id-24-4-4,4,4,True,13.059141000667296
1,id-24-5-8,8,8,True,14.419927999369975
1,id-25-0-0,0,0,True,14.43258400013292
1,id-25-1-1,1,1,True,14.589465999961249
1,id-26-0-3,3,3,True,14.87172199995257
1,id-26-1-6,6,6,True,14.462099999946076
