page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,11.49892200010072
1,id-0-1-9,9,9,True,12.010481000288564
1,id-0-2-4,4,4,True,12.340807000327914
1,id-0-3-3,3,3,True,11.65123400005541
1,id-0-4-2,2,2,True,14.594326999940677
1,id-0-5-4,4,4,True,10.558534999290714
1,id-0-6-8,8,3,False,12.145373999373987
1,id-1-0-7,7,7,True,12.961283000549884
1,id-1-1-0,0,3,False,11.609105999923486
1,id-1-2-1,1,1,True,10.941026999716996
1,id-1-3-3,3,3,True,12.793582000085735
1,id-1-4-4,4,3,False,12.567500999466574
1,id-2-0-7,7,7,True,12.112967000575736
1,id-2-1-6,6,5,False,11.757633999877726
1,id-2-2-2,2,2,True,11.501900999974168
1,id-2-3-5,5,2,False,11.993643000096199
1,id-2-4-8,8,3,False,13.482827999723668
1,id-3-0-0,0,3,False,13.07256000018242
1,id-3-1-8,8,2,False,10.80524300050456
1,id-3-2-6,6,4,False,12.431486999957997
1,id-3-3-6,6,4,False,13.319190999936836
1,id-3-4-4,4,4,True,12.702351999905659
1,id-3-5-3,3,3,True,11.738989000150468
1,id-4-0-2,2,2,True,11.192779000339215
1,id-4-1-9,9,5,False,14.215868000064802
1,id-4-2-4,4,3,False,12.906802000543394
1,id-5-0-5,5,5,True,12.45355599985487
1,id-5-1-1,1,1,True,11.002346000168473
1,id-6-0-6,6,6,True,10.99092899949028
1,id-7-0-1,1,1,True,12.55318499988789
1,id-7-1-1,1,1,True,12.777460000506835
1,id-8-0-0,0,0,True,11.251005000303849
1,id-8-1-7,7,2,False,12.108674999581126
1,id-8-2-7,7,9,False,12.278057000003173
1,id-9-0-5,5,5,True,12.00098400022398
1,id-9-1-6,6,6,True,12.066633000358706
1,id-9-2-3,3,5,False,12.158464000094682
1,id-9-3-7,7,7,True,13.6827460000859
1,id-9-4-8,8,7,False,13.516656000319927
1,id-10-0-8,8,8,True,12.844208999922557
1,id-10-1-1,1,1,True,11.560647000806057
1,id-10-2-7,7,7,True,11.165963000166812
1,id-10-3-2,2,1,False,13.823393999700784
