page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,11.788740000156395
1,id-0-1-9,9,9,True,12.464017000638705
1,id-0-2-4,4,4,True,11.321607999889238
1,id-0-3-3,3,2,False,10.691915999814228
1,id-0-4-2,2,2,True,12.311139000303228
1,id-0-5-4,4,4,True,12.06395600001997
1,id-0-6-8,8,3,False,11.907086000064737
1,id-1-0-7,7,3,False,15.309368999623985
1,id-1-1-0,0,8,False,12.917226999888953
1,id-1-2-1,1,1,True,11.892503000126453
1,id-1-3-3,3,7,False,13.286305000292487
1,id-1-4-4,4,4,True,12.251350000042294
1,id-2-0-7,7,7,True,11.662288000479748
1,id-2-1-6,6,4,False,11.317714000142587
1,id-2-2-2,2,2,True,13.566583000283572
1,id-2-3-5,5,4,False,12.379404000057548
1,id-2-4-8,8,0,False,11.906710999937786
1,id-3-0-0,0,3,False,10.936642999695323
1,id-3-1-8,8,2,False,12.234265000188316
1,id-3-2-6,6,4,False,13.884767000490683
1,id-3-3-6,6,4,False,12.717288000203553
1,id-3-4-4,4,4,True,13.332558000001882
1,id-3-5-3,3,3,True,10.495516000446514
1,id-4-0-2,2,2,True,12.284305000321183
1,id-4-1-9,9,2,False,12.581688999489415
1,id-4-2-4,4,5,False,12.227537999933702
1,id-5-0-5,5,3,False,10.969967000164615
1,id-5-1-1,1,1,True,11.63355600056093
1,id-6-0-6,6,6,True,12.616547999641625
1,id-7-0-1,1,1,True,12.868202999925415
1,id-7-1-1,1,1,True,12.364786999569333
1,id-8-0-0,0,0,True,11.611396000262175
1,id-8-1-7,7,2,False,13.43472999997175
1,id-8-2-7,7,7,True,12.42281700069725
1,id-9-0-5,5,5,True,11.987034999947355
1,id-9-1-6,6,6,True,10.445998000250256
1,id-9-2-3,3,5,False,12.293118000343384
1,id-9-3-7,7,7,True,13.394379999226658
1,id-9-4-8,8,3,False,12.437700999726076
1,id-10-0-8,8,7,False,11.548497000148927
1,id-10-1-1,1,1,True,11.281621000307496
1,id-10-2-7,7,7,True,12.117852999836032
1,id-10-3-2,2,2,True,11.726081000233535
1,id-10-4-3,3,3,True,10.738498000137042
1,id-10-5-0,0,0,True,11.865252000461624
1,id-10-6-4,4,4,True,11.7884060000506
1,id-11-0-8,8,8,True,11.78303400047298
1,id-11-1-8,8,8,True,11.061465000238968
1,id-11-2-7,7,7,True,11.489434000395704
1,id-11-3-2,2,2,True,12.290006000512221
1,id-11-4-3,3,3,True,12.518417999672238
1,id-11-5-3,3,7,False,11.096258999714337
1,id-11-6-7,7,7,True,11.729464000381995
1,id-11-7-0,0,0,True,15.88390699998854
1,id-12-0-4,4,5,False,14.242598999771872
1,id-12-1-8,8,6,False,15.532051000263891
1,id-12-2-5,5,5,True,14.255701000365661
1,id-12-3-0,0,5,False,13.327382000170473
1,id-12-4-5,5,5,True,11.095591000412242
1,id-12-5-4,4,6,False,12.002202999610745
1,id-12-6-7,7,7,True,14.406498999960604
1,id-13-0-7,7,7,True,13.357752999581862
1,id-13-1-1,1,1,True,14.217205000022659
1,id-13-2-3,3,3,True,15.115468000658439
1,id-13-3-6,6,6,True,16.9147630003863
1,id-13-4-3,3,8,False,16.520369999852846
1,id-14-0-2,2,2,True,15.990461000001233
1,id-14-1-5,5,5,True,19.480209999528597
1,id-14-2-4,4,3,False,13.14204900063487
1,id-14-3-2,2,2,True,13.277201999699173
1,id-14-4-2,2,2,True,13.948485000582878
1,id-14-5-0,0,8,False,11.77279900002759
1,id-14-6-7,7,7,True,11.546302999704494
1,id-15-0-6,6,6,True,12.959377000697714
1,id-16-0-3,3,3,True,13.349022000511468
1,id-16-1-6,6,6,True,11.720121000507788
1,id-16-2-9,9,9,True,10.771516999739106
1,id-16-3-1,1,1,True,12.620765000065148
1,id-17-0-7,7,7,True,12.60885400006373
1,id-17-1-2,2,2,True,12.419594000675716
1,id-17-2-1,1,1,True,11.068935999901441
1,id-17-3-2,2,2,True,12.590134999300062
1,id-18-0-6,6,6,True,12.74025799921219
1,id-18-1-3,3,3,True,12.347857000349904
1,id-18-2-7,7,7,True,11.487047999253264
1,id-19-0-3,3,3,True,11.873239000124158
1,id-19-1-1,1,1,True,12.292522999814537
1,id-19-2-3,3,3,True,12.327204000030179
1,id-19-3-4,4,4,True,12.936552999235573
1,id-19-4-7,7,7,True,10.9538850001627
1,id-19-5-8,8,8,True,11.657222999929218
1,id-19-6-8,8,8,True,13.586840000243683
1,id-19-7-5,5,1,False,13.263769999866781
1,id-20-0-3,3,3,True,14.069410999582033
1,id-20-1-7,7,7,True,11.010479000105988
1,id-20-2-5,5,5,True,11.623444000179006
1,id-20-3-3,3,3,True,13.571784000305342
1,id-20-4-0,0,7,False,13.513529000192648
1,id-20-5-2,2,2,True,11.505688999932318
1,id-20-6-7,7,7,True,11.368769999535289
1,id-20-7-6,6,3,False,12.09774099970673
1,id-21-0-2,2,2,True,13.399541000580939
1,id-21-1-6,6,6,True,13.37041999977373
1,id-21-2-3,3,3,True,12.977874000171141
1,id-21-3-7,7,7,True,11.383508000108122
1,id-21-4-3,3,3,True,13.648016999468382
1,id-21-5-8,8,8,True,13.206542000261834
1,id-22-0-7,7,7,True,12.912774000142235
1,id-22-1-2,2,2,True,11.868712000250525
1,id-22-2-7,7,7,True,11.504572999911034
1,id-22-3-5,5,5,True,11.657304000436852
1,id-22-4-4,4,4,True,11.760366999624239
1,id-22-5-3,3,3,True,11.543382000127167
1,id-22-6-6,6,4,False,13.071952000245801
1,id-23-0-6,6,6,True,13.766304999990098
1,id-23-1-0,0,3,False,13.000173999898834
1,id-23-2-4,4,3,False,15.29268900048919
1,id-23-3-9,9,9,True,13.709206000385166
1,id-23-4-0,0,1,False,13.61195199933718
1,id-23-5-0,0,0,True,13.943610000751505
1,id-23-6-1,1,1,True,11.342884999976377
1,id-24-0-9,9,3,False,11.25825100007205
1,id-24-1-2,2,7,False,12.76495199999772
1,id-24-2-6,6,6,True,11.968169000283524
1,id-24-3-1,1,1,True,11.648999000499316
1,id-24-4-4,4,4,True,11.317292000057932
1,id-24-5-8,8,8,True,12.546382999971684
1,id-25-0-0,0,0,True,12.254017000486783
1,id-25-1-1,1,1,True,12.519886000518454
1,id-26-0-3,3,0,False,11.802295000052254
1,id-26-1-6,6,6,True,14.448392999838688
