page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,19.73390400007702
1,id-0-1-9,9,9,True,18.985966999935044
1,id-0-2-4,4,4,True,19.093371000053594
1,id-0-3-3,3,3,True,19.11009499985994
1,id-0-4-2,2,2,True,21.08640699998432
1,id-0-5-4,4,4,True,19.608087000051455
1,id-0-6-8,8,3,False,19.454513000027873
1,id-1-0-7,7,7,True,20.035367999980735
1,id-1-1-0,0,3,False,21.596759000203747
1,id-1-2-1,1,1,True,20.301645000017743
1,id-1-3-3,3,3,True,19.827891999966596
1,id-1-4-4,4,3,False,21.45446899999115
1,id-2-0-7,7,7,True,20.19871500010595
1,id-2-1-6,6,5,False,24.29921399993873
1,id-2-2-2,2,2,True,22.012932000052388
1,id-2-3-5,5,2,False,19.91880300010962
1,id-2-4-8,8,3,False,21.414052000181982
1,id-3-0-0,0,3,False,20.423518000143304
1,id-3-1-8,8,2,False,18.90720500000498
1,id-3-2-6,6,4,False,18.91764299989518
1,id-3-3-6,6,4,False,22.71207599983427
1,id-3-4-4,4,4,True,20.074738000175785
1,id-3-5-3,3,3,True,18.95699500005321
1,id-4-0-2,2,2,True,25.000011999964045
1,id-4-1-9,9,5,False,34.51041200014515
1,id-4-2-4,4,3,False,32.32899899990116
1,id-5-0-5,5,5,True,23.05827700001828
1,id-5-1-1,1,1,True,20.793434999859528
1,id-6-0-6,6,6,True,19.733248999955322
1,id-7-0-1,1,1,True,20.207671999969534
1,id-7-1-1,1,1,True,22.601850000000923
1,id-8-0-0,0,0,True,20.942617999935464
1,id-8-1-7,7,2,False,21.830084999919563
1,id-8-2-7,7,9,False,21.198072000061075
1,id-9-0-5,5,5,True,19.604046000040398
1,id-9-1-6,6,6,True,19.453010000006543
1,id-9-2-3,3,5,False,23.779089000072418
1,id-9-3-7,7,7,True,21.51713699981883
1,id-9-4-8,8,7,False,22.99013099991498
1,id-10-0-8,8,8,True,20.853386999988288
1,id-10-1-1,1,1,True,19.166015999871888
1,id-10-2-7,7,7,True,21.467903999791815
1,id-10-3-2,2,1,False,19.999795999865455
1,id-10-4-3,3,3,True,20.056028999988484
1,id-10-5-0,0,0,True,22.011699999893608
1,id-10-6-4,4,4,True,19.35322500003167
1,id-11-0-8,8,8,True,19.79649400004746
1,id-11-1-8,8,2,False,20.640629999888915
1,id-11-2-7,7,2,False,22.163293999938105
1,id-11-3-2,2,2,True,20.7053920000817
1,id-11-4-3,3,3,True,21.247924000135754
1,id-11-5-3,3,7,False,22.355466999897544
1,id-11-6-7,7,7,True,20.61126100011279
1,id-11-7-0,0,7,False,22.068240999942645
1,id-12-0-4,4,6,False,20.635586000025796
1,id-12-1-8,8,6,False,19.898973999943337
1,id-12-2-5,5,5,True,21.06490100004521
1,id-12-3-0,0,5,False,21.00728799996432
1,id-12-4-5,5,5,True,20.2719439998873
1,id-12-5-4,4,6,False,21.18050699982632
1,id-12-6-7,7,7,True,23.431293999919944
1,id-13-0-7,7,7,True,23.44422700002724
1,id-13-1-1,1,1,True,24.036427000055482
1,id-13-2-3,3,0,False,23.477588000105243
1,id-13-3-6,6,6,True,24.521986000081597
1,id-13-4-3,3,3,True,21.68802900018818
1,id-14-0-2,2,2,True,24.043034999976953
1,id-14-1-5,5,5,True,23.210571000163327
1,id-14-2-4,4,0,False,22.19626399983099
1,id-14-3-2,2,2,True,19.64186800000789
1,id-14-4-2,2,2,True,18.721707999930004
1,id-14-5-0,0,0,True,21.439038999915283
1,id-14-6-7,7,7,True,20.795679000002565
1,id-15-0-6,6,6,True,20.206567000059295
1,id-16-0-3,3,3,True,21.3022830000682
1,id-16-1-6,6,6,True,19.94692999983272
1,id-16-2-9,9,1,False,19.93027200001052
1,id-16-3-1,1,1,True,22.131704999992508
1,id-17-0-7,7,7,True,21.625153999821123
1,id-17-1-2,2,2,True,20.76190000002498
1,id-17-2-1,1,1,True,22.366275000194946
1,id-17-3-2,2,2,True,21.183561000043483
1,id-18-0-6,6,6,True,22.800916999813126
1,id-18-1-3,3,3,True,22.784499999943364
1,id-18-2-7,7,2,False,21.264888000132487
1,id-19-0-3,3,3,True,22.225105000188705
1,id-19-1-1,1,1,True,19.887697000058324
1,id-19-2-3,3,3,True,19.683503000123892
1,id-19-3-4,4,4,True,19.317114000159563
1,id-19-4-7,7,7,True,21.08193100002609
1,id-19-5-8,8,8,True,19.538070000180596
1,id-19-6-8,8,8,True,19.561973000008948
1,id-19-7-5,5,5,True,21.215394999899218
1,id-20-0-3,3,0,False,20.254241999964506
1,id-20-1-7,7,7,True,20.151246000068568
1,id-20-2-5,5,5,True,21.13794499996402
1,id-20-3-3,3,3,True,22.1196059999329
1,id-20-4-0,0,7,False,20.299773000033383
1,id-20-5-2,2,2,True,20.689693000122134
1,id-20-6-7,7,7,True,20.046895000177756
1,id-20-7-6,6,0,False,20.00340800009326
1,id-21-0-2,2,2,True,19.644602999960625
1,id-21-1-6,6,6,True,20.671814000024824
1,id-21-2-3,3,3,True,19.249278999950548
1,id-21-3-7,7,7,True,18.796266999970612
1,id-21-4-3,3,3,True,21.017850999896837
1,id-21-5-8,8,3,False,22.481593000065914
1,id-22-0-7,7,7,True,20.322975999988557
1,id-22-1-2,2,2,True,24.628302999872176
1,id-22-2-7,7,7,True,22.50473700019029
1,id-22-3-5,5,5,True,21.250412999961554
1,id-22-4-4,4,4,True,20.132085999875926
1,id-22-5-3,3,3,True,19.144459000017378
1,id-22-6-6,6,6,True,17.9820569999265
1,id-23-0-6,6,5,False,18.828355000096053
1,id-23-1-0,0,0,True,20.389257000033467
1,id-23-2-4,4,0,False,18.57144900009189
1,id-23-3-9,9,3,False,19.102946999964843
1,id-23-4-0,0,0,True,18.1974590000209
1,id-23-5-0,0,0,True,19.920267000088643
1,id-23-6-1,1,1,True,21.02068399995005
1,id-24-0-9,9,3,False,19.91067199992358
1,id-24-1-2,2,2,True,20.13213899999755
1,id-24-2-6,6,6,True,22.364516999914485
1,id-24-3-1,1,1,True,19.353623999904812
1,id-24-4-4,4,4,True,19.026587000098516
1,id-24-5-8,8,8,True,19.961785000077725
1,id-25-0-0,0,0,True,21.844996000027095
1,id-25-1-1,1,1,True,20.433302000128606
1,id-26-0-3,3,3,True,22.916536999900927
1,id-26-1-6,6,6,True,21.181548999948063
