page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,11.461263999990479
1,id-0-1-9,9,9,True,14.265793000049598
1,id-0-2-4,4,4,True,13.353315999665938
1,id-0-3-3,3,3,True,13.714479000555002
1,id-0-4-2,2,2,True,11.874779999743623
1,id-0-5-4,4,3,False,11.573765999855823
1,id-0-6-8,8,3,False,14.14974399995117
1,id-1-0-7,7,7,True,13.920151000093028
1,id-1-1-0,0,7,False,14.41758800046955
1,id-1-2-1,1,1,True,13.884616000723327
1,id-1-3-3,3,3,True,12.34703900081513
1,id-1-4-4,4,3,False,10.975481000059517
1,id-2-0-7,7,2,False,13.52378800038423
1,id-2-1-6,6,5,False,13.887437999983376
1,id-2-2-2,2,2,True,14.125424000667408
1,id-2-3-5,5,5,True,13.018615999499161
1,id-2-4-8,8,2,False,13.874502999897231
1,id-3-0-0,0,3,False,11.333837000165659
1,id-3-1-8,8,2,False,12.14334999986022
1,id-3-2-6,6,4,False,13.434756000606285
1,id-3-3-6,6,4,False,13.931612999840581
1,id-3-4-4,4,4,True,13.077419000183
1,id-3-5-3,3,3,True,12.272836999727588
1,id-4-0-2,2,2,True,11.206094000044686
1,id-4-1-9,9,5,False,12.907438999718579
1,id-4-2-4,4,5,False,13.869419000002381
1,id-5-0-5,5,5,True,13.78375700005563
1,id-5-1-1,1,2,False,13.97854999959236
1,id-6-0-6,6,3,False,12.137050000092131
1,id-7-0-1,1,1,True,11.305887000162329
1,id-7-1-1,1,1,True,13.460303000101703
1,id-8-0-0,0,5,False,13.575009000305727
1,id-8-1-7,7,2,False,13.462795000123151
1,id-8-2-7,7,2,False,13.306292999914149
1,id-9-0-5,5,6,False,11.094078000496665
1,id-9-1-6,6,6,True,12.659699999858276
1,id-9-2-3,3,5,False,15.069889000187686
1,id-9-3-7,7,2,False,13.823578000483394
1,id-9-4-8,8,2,False,14.667044999441714
1,id-10-0-8,8,2,False,12.965601000360039
1,id-10-1-1,1,3,False,12.378956999782531
1,id-10-2-7,7,7,True,11.839622000479721
1,id-10-3-2,2,2,True,13.331728000594012
1,id-10-4-3,3,7,False,13.49537300029624
1,id-10-5-0,0,0,True,14.270754999415658
1,id-10-6-4,4,4,True,14.304877000540728
1,id-11-0-8,8,7,False,12.322904999564344
1,id-11-1-8,8,0,False,11.237176000577165
1,id-11-2-7,7,7,True,12.819372000194562
1,id-11-3-2,2,2,True,13.543622999350191
1,id-11-4-3,3,3,True,13.79228299992974
1,id-11-5-3,3,7,False,14.010834000146133
1,id-11-6-7,7,2,False,14.586610999685945
1,id-11-7-0,0,0,True,13.573444000030577
1,id-12-0-4,4,6,False,12.569952000376361
1,id-12-1-8,8,6,False,12.900388000161911
1,id-12-2-5,5,5,True,14.141059000394307
1,id-12-3-0,0,4,False,13.982772000417754
1,id-12-4-5,5,5,True,14.249992999793903
1,id-12-5-4,4,5,False,14.70831700044073
1,id-12-6-7,7,7,True,13.680525999916426
1,id-13-0-7,7,7,True,10.934997000731528
1,id-13-1-1,1,1,True,12.494311000409652
1,id-13-2-3,3,3,True,13.04261499990389
1,id-13-3-6,6,6,True,13.21724900026311
1,id-13-4-3,3,3,True,13.856105000741081
1,id-14-0-2,2,2,True,12.086762999388156
1,id-14-1-5,5,5,True,11.698745000103372
1,id-14-2-4,4,0,False,13.739058999817644
1,id-14-3-2,2,1,False,13.678492000508413
1,id-14-4-2,2,0,False,13.854998000169871
1,id-14-5-0,0,0,True,13.077171000077215
1,id-14-6-7,7,7,True,12.576635999721475
1,id-15-0-6,6,6,True,11.666753000099561
1,id-16-0-3,3,3,True,13.56552500055841
1,id-16-1-6,6,6,True,13.87852700008807
1,id-16-2-9,9,9,True,13.368740000260004
1,id-16-3-1,1,1,True,13.650126999891654
1,id-17-0-7,7,7,True,11.146015000122134
1,id-17-1-2,2,2,True,12.606258000232629
1,id-17-2-1,1,1,True,13.771633000033034
1,id-17-3-2,2,2,True,14.05204699949536
1,id-18-0-6,6,6,True,13.710727000216139
1,id-18-1-3,3,3,True,12.2605830001703
1,id-18-2-7,7,7,True,12.491542999669036
1,id-19-0-3,3,3,True,12.742154999614286
1,id-19-1-1,1,1,True,14.43709300019691
1,id-19-2-3,3,3,True,14.560319999873172
1,id-19-3-4,4,4,True,13.27986799969949
1,id-19-4-7,7,1,False,13.657479000357853
1,id-19-5-8,8,2,False,11.242491999837512
1,id-19-6-8,8,3,False,12.933382000483107
1,id-19-7-5,5,5,True,13.94169899958797
1,id-20-0-3,3,0,False,14.166584000122384
1,id-20-1-7,7,7,True,14.545197000188637
1,id-20-2-5,5,5,True,13.7166629992862
1,id-20-3-3,3,7,False,12.127191000217863
1,id-20-4-0,0,7,False,11.932031000469578
1,id-20-5-2,2,7,False,13.699834999897575
1,id-20-6-7,7,7,True,14.51051100048062
1,id-20-7-6,6,6,True,13.820441999996547
1,id-21-0-2,2,2,True,14.631007999923895
1,id-21-1-6,6,6,True,13.552678999985801
1,id-21-2-3,3,3,True,12.744657000439474
1,id-21-3-7,7,3,False,12.086596000699501
1,id-21-4-3,3,3,True,12.307545999647118
1,id-21-5-8,8,3,False,12.976891000107571
1,id-22-0-7,7,7,True,13.385006000135036
1,id-22-1-2,2,2,True,14.211442000487295
1,id-22-2-7,7,7,True,15.202661000330409
1,id-22-3-5,5,5,True,13.079250000373577
1,id-22-4-4,4,4,True,11.731798000255367
1,id-22-5-3,3,3,True,13.111102999573632
1,id-22-6-6,6,6,True,14.336890000777203
1,id-23-0-6,6,6,True,14.05948299998272
1,id-23-1-0,0,0,True,13.571697999395838
1,id-23-2-4,4,0,False,13.0221489998803
1,id-23-3-9,9,3,False,11.504953000439855
1,id-23-4-0,0,0,True,12.830434000534297
1,id-23-5-0,0,0,True,13.960188000055496
1,id-23-6-1,1,1,True,13.858043999789516
1,id-24-0-9,9,3,False,14.187886999934562
1,id-24-1-2,2,2,True,14.418896999814024
1,id-24-2-6,6,6,True,12.07919500029675
1,id-24-3-1,1,1,True,11.819295999885071
1,id-24-4-4,4,4,True,14.406732000679767
1,id-24-5-8,8,3,False,15.164532999733638
1,id-25-0-0,0,0,True,15.67219299977296
1,id-25-1-1,1,1,True,14.432352000767423
1,id-26-0-3,3,3,True,14.247993000026327
1,id-26-1-6,6,6,True,13.071667999611236
