page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,16.994942999872364
1,id-0-1-9,9,9,True,18.027174000053492
1,id-0-2-4,4,4,True,20.431583999879877
1,id-0-3-3,3,4,False,19.735846999992646
1,id-0-4-2,2,2,True,18.872124999916196
1,id-0-5-4,4,4,True,19.909418999986883
1,id-0-6-8,8,2,False,19.682701000192537
1,id-1-0-7,7,3,False,18.35655900003985
1,id-1-1-0,0,7,False,18.375020999883418
1,id-1-2-1,1,1,True,18.306646999917575
1,id-1-3-3,3,7,False,17.367314000011902
1,id-1-4-4,4,4,True,19.030874000009135
1,id-2-0-7,7,7,True,19.47427299978699
1,id-2-1-6,6,4,False,18.747560000065278
1,id-2-2-2,2,2,True,18.07830699999613
1,id-2-3-5,5,9,False,19.780089000050793
1,id-2-4-8,8,9,False,21.361023000054047
1,id-3-0-0,0,3,False,19.955896000055873
1,id-3-1-8,8,2,False,18.98148400005084
1,id-3-2-6,6,4,False,22.304362999875593
1,id-3-3-6,6,6,True,20.01604700012649
1,id-3-4-4,4,4,True,19.56058300015684
1,id-3-5-3,3,3,True,21.64544700008264
1,id-4-0-2,2,2,True,20.406506999961493
1,id-4-1-9,9,5,False,19.641166999917914
1,id-4-2-4,4,6,False,19.259183000031044
1,id-5-0-5,5,3,False,24.834287999965454
1,id-5-1-1,1,1,True,20.84845200010932
1,id-6-0-6,6,6,True,22.243422999963514
1,id-7-0-1,1,1,True,20.798760000161565
1,id-7-1-1,1,1,True,19.97862199982592
1,id-8-0-0,0,0,True,20.811005000041405
1,id-8-1-7,7,7,True,21.313608999889766
1,id-8-2-7,7,7,True,20.267099999955462
1,id-9-0-5,5,5,True,21.830603000125848
1,id-9-1-6,6,6,True,22.120256999869525
1,id-9-2-3,3,3,True,20.195061000094938
1,id-9-3-7,7,7,True,23.50745800004006
1,id-9-4-8,8,0,False,22.746932000018205
1,id-10-0-8,8,8,True,20.3510589999496
1,id-10-1-1,1,3,False,22.046055000146225
1,id-10-2-7,7,7,True,19.65202900009899
1,id-10-3-2,2,2,True,20.0683770001433
1,id-10-4-3,3,3,True,21.57040500014773
1,id-10-5-0,0,0,True,19.931055000142806
1,id-10-6-4,4,4,True,19.949398000107976
1,id-11-0-8,8,8,True,21.953209999992396
1,id-11-1-8,8,8,True,20.13272199997118
1,id-11-2-7,7,7,True,21.08374299996285
1,id-11-3-2,2,2,True,23.10014099998625
1,id-11-4-3,3,7,False,20.343417000049158
1,id-11-5-3,3,7,False,22.21547600015583
1,id-11-6-7,7,7,True,19.926759999862043
1,id-11-7-0,0,0,True,20.963203000064823
1,id-12-0-4,4,4,True,22.909333000143306
1,id-12-1-8,8,6,False,20.58057099998223
1,id-12-2-5,5,5,True,20.764254999903642
1,id-12-3-0,0,4,False,21.824238999897716
1,id-12-4-5,5,5,True,20.977201000050627
1,id-12-5-4,4,6,False,19.86522600009266
1,id-12-6-7,7,7,True,21.675912000091557
1,id-13-0-7,7,7,True,21.280712000134372
1,id-13-1-1,1,1,True,23.134869999921648
1,id-13-2-3,3,3,True,22.4505290000252
1,id-13-3-6,6,8,False,20.0426349999816
1,id-13-4-3,3,3,True,22.08747199983918
1,id-14-0-2,2,2,True,20.953944999973828
1,id-14-1-5,5,3,False,21.006207000027644
