page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,25.548765000166895
1,id-0-1-9,9,9,True,21.20042500064301
1,id-0-2-4,4,4,True,18.74005500030762
1,id-0-3-3,3,3,True,18.448911000632506
1,id-0-4-2,2,2,True,17.25426799930574
1,id-0-5-4,4,4,True,16.176888999325456
1,id-0-6-8,8,3,False,12.526752999292512
1,id-1-0-7,7,7,True,17.08840900028008
1,id-1-1-0,0,7,False,15.024815000288072
1,id-1-2-1,1,1,True,13.996616999975231
1,id-1-3-3,3,7,False,13.054420999651484
1,id-1-4-4,4,4,True,13.70352800040564
1,id-2-0-7,7,7,True,11.958420999690134
1,id-2-1-6,6,5,False,14.590048000172828
1,id-2-2-2,2,2,True,14.015875999575655
1,id-2-3-5,5,5,True,13.691289000234974
1,id-2-4-8,8,2,False,11.908011999366863
1,id-3-0-0,0,3,False,13.521422999474453
1,id-3-1-8,8,2,False,13.554160999774467
1,id-3-2-6,6,4,False,12.091675999727158
1,id-3-3-6,6,6,True,15.860686999985774
1,id-3-4-4,4,4,True,18.08650899965869
1,id-3-5-3,3,3,True,19.58350099994277
1,id-4-0-2,2,2,True,19.014503000107652
1,id-4-1-9,9,3,False,14.225468000404362
1,id-4-2-4,4,4,True,16.280156999528117
1,id-5-0-5,5,5,True,13.653532999342133
1,id-5-1-1,1,1,True,13.452950000100827
1,id-6-0-6,6,6,True,14.076291000492347
1,id-7-0-1,1,1,True,12.455203000172332
1,id-7-1-1,1,1,True,14.634275000389607
1,id-8-0-0,0,5,False,13.709941999877628
1,id-8-1-7,7,1,False,13.497439000275335
1,id-8-2-7,7,7,True,13.235870999778854
1,id-9-0-5,5,5,True,12.606733000211534
1,id-9-1-6,6,6,True,12.888999000097101
1,id-9-2-3,3,5,False,12.66766800017649
1,id-9-3-7,7,7,True,13.86340699991706
1,id-9-4-8,8,2,False,14.073596999878646
1,id-10-0-8,8,8,True,13.49849800044467
1,id-10-1-1,1,1,True,13.575529999798164
1,id-10-2-7,7,7,True,13.376887000049464
1,id-10-3-2,2,2,True,12.47489500019583
1,id-10-4-3,3,3,True,12.36662500014063
1,id-10-5-0,0,0,True,13.857566000297084
1,id-10-6-4,4,4,True,13.22475699998904
1,id-11-0-8,8,8,True,13.643706999573624
1,id-11-1-8,8,0,False,13.12770399999863
1,id-11-2-7,7,7,True,14.653543999884278
1,id-11-3-2,2,2,True,12.145656000029703
1,id-11-4-3,3,3,True,12.634063999939826
1,id-11-5-3,3,3,True,14.716653000505175
1,id-11-6-7,7,7,True,14.403518000108306
1,id-11-7-0,0,0,True,15.320565999900282
1,id-12-0-4,4,4,True,13.755967999713903
1,id-12-1-8,8,4,False,12.792074999197212
1,id-12-2-5,5,4,False,13.136683000084304
1,id-12-3-0,0,5,False,13.685699999768985
1,id-12-4-5,5,5,True,14.190734999829147
1,id-12-5-4,4,5,False,16.090283999801613
1,id-12-6-7,7,7,True,13.505631999578327
1,id-13-0-7,7,7,True,13.883306000025186
1,id-13-1-1,1,1,True,14.494288999230776
1,id-13-2-3,3,3,True,13.58089099994686
1,id-13-3-6,6,6,True,14.089401000092039
1,id-13-4-3,3,3,True,13.400671000454167
1,id-14-0-2,2,2,True,12.254311999640777
1,id-14-1-5,5,5,True,13.701910999770917
1,id-14-2-4,4,5,False,14.306084000054398
1,id-14-3-2,2,3,False,13.741116999881342
1,id-14-4-2,2,0,False,14.511207999930775
1,id-14-5-0,0,0,True,15.337408000050345
1,id-14-6-7,7,7,True,15.837332000046445
1,id-15-0-6,6,6,True,14.338311999381403
1,id-16-0-3,3,3,True,13.72008900034416
1,id-16-1-6,6,6,True,12.55026499984524
1,id-16-2-9,9,9,True,13.71587800076668
1,id-16-3-1,1,1,True,13.197512999795435
1,id-17-0-7,7,7,True,14.823987999989185
1,id-17-1-2,2,2,True,14.734940999915125
1,id-17-2-1,1,1,True,15.369009000096412
1,id-17-3-2,2,2,True,15.449255000021367
1,id-18-0-6,6,6,True,15.792838999914238
1,id-18-1-3,3,3,True,14.73631299995759
1,id-18-2-7,7,7,True,14.770716999919387
1,id-19-0-3,3,3,True,16.200873000343563
1,id-19-1-1,1,1,True,15.469913999368146
1,id-19-2-3,3,3,True,13.996182000482804
1,id-19-3-4,4,4,True,11.73670900061552
1,id-19-4-7,7,7,True,11.922706000405014
1,id-19-5-8,8,3,False,13.383560999500332
1,id-19-6-8,8,8,True,13.514208000742656
1,id-19-7-5,5,5,True,13.739808999162051
1,id-20-0-3,3,0,False,13.06097300039255
1,id-20-1-7,7,7,True,12.422449000041524
1,id-20-2-5,5,5,True,12.49353700040956
1,id-20-3-3,3,3,True,13.667648000591726
1,id-20-4-0,0,1,False,13.478961000146228
1,id-20-5-2,2,7,False,14.225131999410223
1,id-20-6-7,7,7,True,13.039274000220757
1,id-20-7-6,6,3,False,12.512424000306055
1,id-21-0-2,2,4,False,12.86269899992476
1,id-21-1-6,6,6,True,13.187112999730743
1,id-21-2-3,3,3,True,14.359492000039609
1,id-21-3-7,7,2,False,13.685818999874755
1,id-21-4-3,3,3,True,14.012741000442475
1,id-21-5-8,8,8,True,12.600291000126163
1,id-22-0-7,7,7,True,11.633594000159064
1,id-22-1-2,2,2,True,13.387153000621765
1,id-22-2-7,7,7,True,13.697415000024193
1,id-22-3-5,5,5,True,13.54268500017497
1,id-22-4-4,4,4,True,13.140152000232774
1,id-22-5-3,3,3,True,12.719575000119221
1,id-22-6-6,6,6,True,11.734409999917261
1,id-23-0-6,6,5,False,12.847580000197922
1,id-23-1-0,0,0,True,13.327734999620588
1,id-23-2-4,4,0,False,13.21701800043229
1,id-23-3-9,9,9,True,13.472167999680096
1,id-23-4-0,0,0,True,12.73167899944383
1,id-23-5-0,0,0,True,11.6809450000801
1,id-23-6-1,1,1,True,12.61694200002239
1,id-24-0-9,9,3,False,13.498057999640878
1,id-24-1-2,2,7,False,12.853842000367877
1,id-24-2-6,6,6,True,12.176278999504575
1,id-24-3-1,1,1,True,12.797172000318824
1,id-24-4-4,4,4,True,12.618765000297572
1,id-24-5-8,8,8,True,15.644494000298437
1,id-25-0-0,0,0,True,15.137800999582396
1,id-25-1-1,1,1,True,13.46282099984819
1,id-26-0-3,3,3,True,13.584229999651143
1,id-26-1-6,6,6,True,12.961088999873027
