page,id,label_true,label_pred,correct,time_ms
1,id-17-3-2,2,2,True,14.820872999735002
1,id-18-0-6,6,6,True,12.984809000045061
1,id-18-1-3,3,3,True,14.486299000054714
1,id-18-2-7,7,2,False,14.555826999639976
1,id-19-0-3,3,3,True,15.729259000181628
1,id-19-1-1,1,1,True,22.738473000572412
1,id-19-2-3,3,3,True,18.5536310000316
1,id-19-3-4,4,4,True,17.755767999915406
1,id-19-4-7,7,7,True,18.561193000095955
1,id-19-5-8,8,2,False,20.064551000359643
1,id-19-6-8,8,8,True,18.41441099986696
1,id-19-7-5,5,5,True,15.129770999919856
1,id-20-0-3,3,3,True,16.060959000242292
1,id-20-1-7,7,7,True,14.9290919998748
1,id-20-2-5,5,5,True,17.190053000376793
1,id-20-3-3,3,3,True,13.133995999851322
1,id-20-4-0,0,2,False,13.710068999898795
1,id-20-5-2,2,2,True,13.164687000426056
1,id-20-6-7,7,7,True,13.806758999635349
1,id-20-7-6,6,0,False,15.659977999348484
1,id-21-0-2,2,2,True,16.415622999375046
1,id-21-1-6,6,6,True,22.278164999988803
1,id-21-2-3,3,3,True,18.69399999941379
1,id-21-3-7,7,7,True,16.764705999776197
1,id-21-4-3,3,3,True,19.436833999861847
1,id-21-5-8,8,8,True,18.484371999875293
1,id-22-0-7,7,7,True,20.261386000129278
1,id-22-1-2,2,2,True,20.85701899977721
1,id-22-2-7,7,7,True,21.53050700053427
1,id-22-3-5,5,5,True,17.0545229993877
1,id-22-4-4,4,4,True,20.79245799995988
1,id-22-5-3,3,3,True,18.589301999782037
1,id-22-6-6,6,6,True,21.2065089999669
1,id-23-0-6,6,6,True,26.064244000735926
1,id-23-1-0,0,8,False,28.901501999825996
1,id-23-2-4,4,2,False,20.764083999893046
1,id-23-3-9,9,3,False,26.601300000038464
1,id-23-4-0,0,0,True,24.95279400045547
1,id-23-5-0,0,0,True,22.35033100077999
1,id-23-6-1,1,1,True,26.24696499970014
1,id-24-0-9,9,3,False,18.32941600059712
1,id-24-1-2,2,2,True,19.68718500029354
1,id-24-2-6,6,6,True,22.508678000122018
1,id-24-3-1,1,1,True,16.95073599967145
1,id-24-4-4,4,2,False,15.199146000668406
1,id-24-5-8,8,8,True,15.028673999950115
1,id-25-0-0,0,0,True,15.274085000783089
1,id-25-1-1,1,1,True,16.28292599980341
1,id-26-0-3,3,3,True,15.41167100003804
1,id-26-1-6,6,6,True,16.693335000127263
